animal_id,outcome_age_(years),has_name,is_adopted,sex_male,spay_neuter,cfa_approved,season_Fall,season_Spring,season_Summer,season_Winter,is_weekend,time_of_day_Afternoon,time_of_day_Closed,time_of_day_Morning,is_shorthair,is_solid_pattern,color_black,color_other,color_white
A664265,0.1643835616438356,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A687690,0.0054794520547945,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A666536,0.1643835616438356,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A683875,0.0767123287671232,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A667606,0.2465753424657534,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0
A670007,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A686996,0.0575342465753424,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0
A677306,0.4931506849315068,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A691704,0.1643835616438356,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A668743,2.0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A679315,0.1643835616438356,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A685106,0.0821917808219178,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A671528,3.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1
A684965,0.0821917808219178,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A665611,0.0575342465753424,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A679487,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0
A665609,0.0575342465753424,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A648775,1.0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A685358,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A687137,0.1643835616438356,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0
A677278,1.0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
A666109,0.2465753424657534,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A685417,4.0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
A676705,0.0575342465753424,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
A668705,0.410958904109589,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A681986,0.1643835616438356,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
A692355,0.6575342465753424,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A679797,13.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A690075,0.5753424657534246,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
A685145,0.1643835616438356,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
A682065,0.410958904109589,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A676400,0.0191780821917808,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A686224,0.3287671232876712,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A687766,0.0191780821917808,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A678376,0.1643835616438356,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
A689989,4.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
A677364,0.0767123287671232,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
A674736,0.1643835616438356,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A683139,0.0821917808219178,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A682974,0.0383561643835616,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
A685096,0.2465753424657534,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A689765,0.1643835616438356,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A682286,0.1643835616438356,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A683526,0.0821917808219178,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
A686812,1.0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0
A664641,0.0027397260273972,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A691439,0.6575342465753424,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0
A690004,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
A672404,9.0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A686312,0.2465753424657534,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A680478,2.0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0
A676657,5.0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A674895,2.0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
A688029,0.0383561643835616,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A690927,0.0821917808219178,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A691788,4.0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
A682485,2.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A674521,0.0383561643835616,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
A677685,0.0383561643835616,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
A683233,1.0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A690904,0.1643835616438356,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A662170,10.0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A662761,0.1643835616438356,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A687528,0.0191780821917808,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A691437,0.0821917808219178,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A685647,0.410958904109589,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A687936,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A682304,0.2465753424657534,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0
A686093,0.3287671232876712,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A669478,0.1643835616438356,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A687684,0.0136986301369863,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1
A680397,0.0821917808219178,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0
A664494,7.0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
A665549,2.0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1
A495792,6.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
A666661,0.1643835616438356,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1
A669137,0.1643835616438356,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0
A689901,0.1643835616438356,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A684384,0.0383561643835616,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A683578,0.2465753424657534,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A690566,0.0575342465753424,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A686525,0.0191780821917808,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A687663,0.0383561643835616,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A683040,0.0575342465753424,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A673569,1.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A682446,4.0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A681476,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
A677836,0.2465753424657534,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
A693716,0.0575342465753424,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0
A635769,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A682764,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A686932,0.0575342465753424,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A668562,0.1643835616438356,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A664658,0.1643835616438356,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A678103,0.0191780821917808,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0
A669591,1.0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0
A670044,3.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0
A683766,0.2465753424657534,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A666071,0.0767123287671232,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A671437,0.6575342465753424,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A664071,0.2465753424657534,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1
A682681,0.1643835616438356,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A691445,3.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A689447,0.2465753424657534,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0
A686724,1.0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A669363,0.1643835616438356,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1
A682868,0.0821917808219178,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A680091,0.3287671232876712,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A662820,0.1643835616438356,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A664211,0.0821917808219178,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
A692267,0.0821917808219178,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A672295,6.0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
A685368,0.0191780821917808,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A680257,2.0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
A684609,0.1643835616438356,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1
A689905,0.1643835616438356,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A671476,6.0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0
A673606,0.3287671232876712,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A678783,0.1643835616438356,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A669227,0.3287671232876712,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A677087,0.410958904109589,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A674636,0.0383561643835616,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
A679010,2.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
A678670,0.0821917808219178,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A668896,1.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A685063,0.1643835616438356,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A687726,0.0575342465753424,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
A683471,0.6575342465753424,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A681904,0.1643835616438356,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0
A678741,0.0575342465753424,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A675725,4.0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A682797,0.1643835616438356,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A671469,0.0082191780821917,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0
A341599,9.0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0
A676021,0.0082191780821917,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
A663723,0.1643835616438356,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A680556,0.0821917808219178,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
A681307,6.0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A683215,1.0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A675140,1.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A687651,0.3287671232876712,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
A665741,7.0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A662906,0.0821917808219178,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0
A691120,0.6575342465753424,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0
A686520,0.2465753424657534,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A664549,0.0082191780821917,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
A679244,0.0383561643835616,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0
A678460,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A693742,0.410958904109589,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
A666785,0.1643835616438356,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A560060,4.0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A680766,0.3287671232876712,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A679920,0.0767123287671232,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A692419,13.0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
A679937,0.1643835616438356,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A672912,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A688756,0.1643835616438356,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
A677940,0.0383561643835616,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A671308,0.5753424657534246,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0
A687999,0.1643835616438356,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
A685449,0.0383561643835616,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A680185,1.0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A670135,1.0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A679429,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A678763,0.5753424657534246,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
A683744,0.0191780821917808,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A662736,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
A664601,5.0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A690246,0.0575342465753424,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A683356,0.3287671232876712,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
A685164,0.0383561643835616,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1
A692153,0.1643835616438356,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A678244,1.0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
A675414,0.0821917808219178,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0
A679456,0.1643835616438356,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
A669911,2.0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A664310,1.0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
A680987,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
A665071,0.1643835616438356,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A674861,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
A669014,7.0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0
A680409,0.0821917808219178,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
A678894,0.1643835616438356,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A689907,0.3287671232876712,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A676708,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A693929,8.0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
A682219,0.1643835616438356,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1
A676655,5.0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0
A670696,3.0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1
A681267,8.0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A661521,0.2465753424657534,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A691736,1.0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
A686827,2.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A682370,0.1643835616438356,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
A673269,1.0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0
A674102,3.0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0
A678868,0.2465753424657534,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A670437,0.9041095890410958,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1
A680372,0.0767123287671232,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A693720,0.3287671232876712,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A689711,7.0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0
A685017,0.2465753424657534,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A680191,1.0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0
A670985,4.0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
A683240,1.0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
A689253,0.5753424657534246,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0
A677035,3.0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
A689094,0.0575342465753424,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A690443,2.0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A683138,0.2465753424657534,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A668494,0.1643835616438356,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
A677124,0.2465753424657534,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
A684866,0.0821917808219178,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1
A678651,10.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0
A689227,0.0383561643835616,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A672281,0.1643835616438356,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A664799,0.0767123287671232,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A686167,6.0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0
A668505,3.0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A672392,2.0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A683349,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A680141,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A669042,0.410958904109589,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A687407,3.0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A690745,0.0383561643835616,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A667580,0.1643835616438356,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A679752,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
A466858,8.0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0
A665307,0.3287671232876712,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A684835,0.0575342465753424,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A678212,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
A678666,0.1643835616438356,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0
A683290,3.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
A655042,0.410958904109589,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A676710,0.0383561643835616,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
A681148,14.0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
A667408,0.1643835616438356,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0
A675802,0.0383561643835616,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1
A688135,0.1643835616438356,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
A672561,0.1643835616438356,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0
A682200,0.1643835616438356,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
A687814,0.0575342465753424,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A661832,0.1643835616438356,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0
A681040,0.0383561643835616,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
A677660,0.1643835616438356,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A664723,7.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A691169,0.821917808219178,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
A683250,1.0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A683634,4.0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A686286,0.410958904109589,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
A661559,3.0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A678585,0.0575342465753424,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0
A681265,0.0767123287671232,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0
A682736,0.010958904109589,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A677293,0.010958904109589,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A687930,0.1643835616438356,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A660950,0.2465753424657534,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A681765,0.0191780821917808,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A690876,0.1643835616438356,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A661695,0.2465753424657534,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0
A664750,0.1643835616438356,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0
A693174,0.1643835616438356,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0
A679538,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0
A681484,1.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
A684744,0.2465753424657534,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A681793,1.0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0
A679675,3.0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A682830,0.1643835616438356,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0
A669122,10.0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A684047,0.0821917808219178,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
A669807,2.0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A665583,2.0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A682623,1.0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1
A670547,0.821917808219178,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0
A677903,3.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A677776,0.0164383561643835,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A681903,0.1643835616438356,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
A662156,7.0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
A673492,0.7397260273972602,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1
A683589,0.0164383561643835,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
A683908,0.0821917808219178,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
A680124,0.1643835616438356,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A681481,2.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
A680349,0.1643835616438356,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
A684648,0.1643835616438356,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A687085,0.5753424657534246,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
A686678,1.0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A680559,0.1643835616438356,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A683586,12.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
A690542,1.0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A689112,12.0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0
A688072,1.0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A684706,0.010958904109589,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
